index,id,gene,species
1847,WBGene00015296,GTF2F1,caenorhabditis_elegans
1847,ENSG00000125651,GTF2F1,homo_sapiens
1848,ENSMUSG00000018160,MED1,mus_musculus
1848,ENSXETG00000023696,MED1,xenopus_tropicalis
1848,FBgn0037109,MED1,drosophila_melanogaster
1848,ENSG00000125686,MED1,homo_sapiens
1849,ENSMUSG00000068267,CENPB,mus_musculus
1849,ENSXETG00000006941,CENPB,xenopus_tropicalis
1849,ENSG00000125817,CENPB,homo_sapiens
1850,ENSMUSG00000051159,CITED1,mus_musculus
1850,ENSG00000125931,CITED1,homo_sapiens
1851,ENSMUSG00000062814,SSX1,mus_musculus
1851,ENSG00000126752,SSX1,homo_sapiens
1852,ENSMUSG00000031622,SIN3B,mus_musculus
1852,ENSXETG00000013501,SIN3B,xenopus_tropicalis
1852,FBgn0022764,SIN3B,drosophila_melanogaster
1852,WBGene00004117,SIN3B,caenorhabditis_elegans
1852,ENSG00000127511,SIN3B,homo_sapiens
1853,ENSMUSG00000029634,RNF6,mus_musculus
1853,FBgn0037705,RNF6,drosophila_melanogaster
1853,ENSG00000127870,RNF6,homo_sapiens
1854,ENSMUSG00000011960,CCNT1,mus_musculus
1854,ENSXETG00000009784,CCNT1,xenopus_tropicalis
1854,FBgn0025455,CCNT1,drosophila_melanogaster
1854,WBGene00000507,CCNT1,caenorhabditis_elegans
1854,ENSG00000129315,CCNT1,homo_sapiens
1855,ENSMUSG00000022221,RIPK3,mus_musculus
1855,ENSXETG00000025849,RIPK3,xenopus_tropicalis
1855,ENSG00000129465,RIPK3,homo_sapiens
1856,ENSMUSG00000022178,AJUBA,mus_musculus
1856,FBgn0030530,AJUBA,drosophila_melanogaster
1856,ENSG00000129474,AJUBA,homo_sapiens
1857,ENSMUSG00000010376,NEDD8,mus_musculus
1857,ENSXETG00000027217,NEDD8,xenopus_tropicalis
1857,FBgn0032725,NEDD8,drosophila_melanogaster
1857,WBGene00003587,NEDD8,caenorhabditis_elegans
1857,ENSG00000129559,NEDD8,homo_sapiens
1858,ENSMUSG00000006362,CBFA2T3,mus_musculus
1858,ENSXETG00000011259,CBFA2T3,xenopus_tropicalis
1858,FBgn0005636,CBFA2T3,drosophila_melanogaster
1858,ENSG00000129993,CBFA2T3,homo_sapiens
1859,ENSMUSG00000042625,SAFB2,mus_musculus
1859,ENSXETG00000008755,SAFB2,xenopus_tropicalis
1859,FBgn0039229,SAFB2,drosophila_melanogaster
1859,ENSG00000130254,SAFB2,homo_sapiens
1860,ENSMUSG00000027580,HELZ2,mus_musculus
1860,ENSXETG00000023714,HELZ2,xenopus_tropicalis
1860,ENSG00000130589,HELZ2,homo_sapiens
1861,ENSMUSG00000039117,TAF4,mus_musculus
1861,ENSXETG00000001996,TAF4,xenopus_tropicalis
1861,FBgn0010280,TAF4,drosophila_melanogaster
1861,WBGene00006385,TAF4,caenorhabditis_elegans
1861,ENSG00000130699,TAF4,homo_sapiens
1862,ENSMUSG00000005566,TRIM28,mus_musculus
1862,ENSXETG00000019245,TRIM28,xenopus_tropicalis
1862,FBgn0023097,TRIM28,drosophila_melanogaster
1862,ENSG00000130726,TRIM28,homo_sapiens
1863,ENSMUSG00000040390,MAP3K10,mus_musculus
1863,ENSXETG00000016998,MAP3K10,xenopus_tropicalis
1863,FBgn0030018,MAP3K10,drosophila_melanogaster
1863,ENSG00000130758,MAP3K10,homo_sapiens
1864,ENSMUSG00000021476,HABP4,mus_musculus
1864,ENSXETG00000014841,HABP4,xenopus_tropicalis
1864,FBgn0024183,HABP4,drosophila_melanogaster
1864,ENSG00000130956,HABP4,homo_sapiens
1865,ENSMUSG00000027620,RBM39,mus_musculus
1865,ENSXETG00000007434,RBM39,xenopus_tropicalis
1865,FBgn0031883,RBM39,drosophila_melanogaster
1865,WBGene00021921,RBM39,caenorhabditis_elegans
1865,ENSG00000131051,RBM39,homo_sapiens
1866,ENSMUSG00000056537,RLIM,mus_musculus
1866,ENSXETG00000004580,RLIM,xenopus_tropicalis
1866,FBgn0037705,RLIM,drosophila_melanogaster
1866,ENSG00000131263,RLIM,homo_sapiens
1867,ENSMUSG00000019303,PSMC3IP,mus_musculus
1867,ENSXETG00000009986,PSMC3IP,xenopus_tropicalis
1867,ENSG00000131470,PSMC3IP,homo_sapiens
1868,ENSMUSG00000078656,VPS25,mus_musculus
1868,ENSXETG00000024599,VPS25,xenopus_tropicalis
1868,FBgn0022027,VPS25,drosophila_melanogaster
1868,WBGene00012193,VPS25,caenorhabditis_elegans
1868,ENSG00000131475,VPS25,homo_sapiens
1869,ENSXETG00000007266,TRIM22,xenopus_tropicalis
1869,ENSG00000132274,TRIM22,homo_sapiens
1870,ENSMUSG00000029430,RAN,mus_musculus
1870,ENSXETG00000027832,RAN,xenopus_tropicalis
1870,FBgn0020255,RAN,drosophila_melanogaster
1870,WBGene00004302,RAN,caenorhabditis_elegans
1870,ENSG00000132341,RAN,homo_sapiens
1871,ENSMUSG00000040463,MYBBP1A,mus_musculus
1871,ENSG00000132382,MYBBP1A,homo_sapiens
1872,ENSMUSG00000023170,GPS2,mus_musculus
1872,ENSXETG00000027787,GPS2,xenopus_tropicalis
1872,ENSG00000132522,GPS2,homo_sapiens
1873,ENSMUSG00000021496,PCBD2,mus_musculus
1873,FBgn0024841,PCBD2,drosophila_melanogaster
1873,WBGene00020397,PCBD2,caenorhabditis_elegans
1873,ENSG00000132570,PCBD2,homo_sapiens
1874,ENSMUSG00000027427,POLR3F,mus_musculus
1874,ENSXETG00000024898,POLR3F,xenopus_tropicalis
1874,FBgn0038951,POLR3F,drosophila_melanogaster
1874,WBGene00021112,POLR3F,caenorhabditis_elegans
1874,ENSG00000132664,POLR3F,homo_sapiens
1875,ENSMUSG00000029635,CDK8,mus_musculus
1875,ENSXETG00000009787,CDK8,xenopus_tropicalis
1875,FBgn0015618,CDK8,drosophila_melanogaster
1875,WBGene00000409,CDK8,caenorhabditis_elegans
1875,ENSG00000132964,CDK8,homo_sapiens
1876,ENSMUSG00000036615,RFXAP,mus_musculus
1876,ENSXETG00000001824,RFXAP,xenopus_tropicalis
1876,ENSG00000133111,RFXAP,homo_sapiens
1877,ENSMUSG00000021598,MED10,mus_musculus
1877,ENSXETG00000026404,MED10,xenopus_tropicalis
1877,FBgn0036581,MED10,drosophila_melanogaster
1877,WBGene00007014,MED10,caenorhabditis_elegans
1877,ENSG00000133398,MED10,homo_sapiens
1878,ENSMUSG00000036478,BTG1,mus_musculus
1878,ENSXETG00000026594,BTG1,xenopus_tropicalis
1878,FBgn0028397,BTG1,drosophila_melanogaster
1878,ENSG00000133639,BTG1,homo_sapiens
1879,ENSMUSG00000019897,CCDC59,mus_musculus
1879,ENSXETG00000014539,CCDC59,xenopus_tropicalis
1879,ENSG00000133773,CCDC59,homo_sapiens
1880,ENSMUSG00000024947,MEN1,mus_musculus
1880,ENSXETG00000008433,MEN1,xenopus_tropicalis
1880,FBgn0031885,MEN1,drosophila_melanogaster
1880,ENSG00000133895,MEN1,homo_sapiens
1881,ENSMUSG00000002679,MED6,mus_musculus
1881,ENSXETG00000002222,MED6,xenopus_tropicalis
1881,FBgn0024330,MED6,drosophila_melanogaster
1881,WBGene00003164,MED6,caenorhabditis_elegans
1881,ENSG00000133997,MED6,homo_sapiens
1882,ENSMUSG00000034205,LOXL2,mus_musculus
1882,ENSXETG00000007773,LOXL2,xenopus_tropicalis
1882,FBgn0034660,LOXL2,drosophila_melanogaster
1882,ENSG00000134013,LOXL2,homo_sapiens
1883,ENSMUSG00000069089,CDK7,mus_musculus
1883,ENSXETG00000000481,CDK7,xenopus_tropicalis
1883,FBgn0263237,CDK7,drosophila_melanogaster
1883,WBGene00000408,CDK7,caenorhabditis_elegans
1883,ENSG00000134058,CDK7,homo_sapiens
1884,ENSXETG00000001448,VHL,xenopus_tropicalis
1884,ENSG00000134086,VHL,homo_sapiens
1885,ENSMUSG00000021548,CCNH,mus_musculus
1885,ENSXETG00000011718,CCNH,xenopus_tropicalis
1885,FBgn0022936,CCNH,drosophila_melanogaster
1885,WBGene00021714,CCNH,caenorhabditis_elegans
1885,ENSG00000134480,CCNH,homo_sapiens
1886,ENSMUSG00000036225,KCTD1,mus_musculus
1886,ENSXETG00000006930,KCTD1,xenopus_tropicalis
1886,FBgn0034636,KCTD1,drosophila_melanogaster
1886,ENSG00000134504,KCTD1,homo_sapiens
1887,ENSMUSG00000024271,ELP2,mus_musculus
1887,ENSXETG00000018920,ELP2,xenopus_tropicalis
1887,FBgn0033540,ELP2,drosophila_melanogaster
1887,WBGene00013738,ELP2,caenorhabditis_elegans
1887,ENSG00000134759,ELP2,homo_sapiens
1888,ENSMUSG00000029603,DTX1,mus_musculus
1888,ENSXETG00000016413,DTX1,xenopus_tropicalis
1888,FBgn0000524,DTX1,drosophila_melanogaster
1888,ENSG00000135144,DTX1,homo_sapiens
1889,ENSMUSG00000038697,TAF5L,mus_musculus
1889,ENSXETG00000023330,TAF5L,xenopus_tropicalis
1889,FBgn0039067,TAF5L,drosophila_melanogaster
1889,ENSG00000135801,TAF5L,homo_sapiens
1890,ENSMUSG00000069495,EPC2,mus_musculus
1890,ENSXETG00000024611,EPC2,xenopus_tropicalis
1890,FBgn0000581,EPC2,drosophila_melanogaster
1890,WBGene00007030,EPC2,caenorhabditis_elegans
1890,ENSG00000135999,EPC2,homo_sapiens
1891,ENSMUSG00000022109,MED4,mus_musculus
1891,ENSXETG00000000549,MED4,xenopus_tropicalis
1891,FBgn0035754,MED4,drosophila_melanogaster
1891,WBGene00007012,MED4,caenorhabditis_elegans
1891,ENSG00000136146,MED4,homo_sapiens
1892,ENSMUSG00000034329,BRIP1,mus_musculus
1892,ENSXETG00000010720,BRIP1,xenopus_tropicalis
1892,WBGene00001049,BRIP1,caenorhabditis_elegans
1892,ENSG00000136492,BRIP1,homo_sapiens
1893,ENSMUSG00000027671,ACTL6A,mus_musculus
1893,ENSXETG00000007260,ACTL6A,xenopus_tropicalis
1893,FBgn0025716,ACTL6A,drosophila_melanogaster
1893,WBGene00022774,ACTL6A,caenorhabditis_elegans
1893,ENSG00000136518,ACTL6A,homo_sapiens
1894,ENSMUSG00000027660,SKIL,mus_musculus
1894,ENSXETG00000009208,SKIL,xenopus_tropicalis
1894,FBgn0085450,SKIL,drosophila_melanogaster
1894,ENSG00000136603,SKIL,homo_sapiens
1895,ENSMUSG00000024260,SAP130,mus_musculus
1895,ENSXETG00000002957,SAP130,xenopus_tropicalis
1895,FBgn0262714,SAP130,drosophila_melanogaster
1895,ENSG00000136715,SAP130,homo_sapiens
1896,ENSMUSG00000009555,CDK9,mus_musculus
1896,ENSXETG00000024742,CDK9,xenopus_tropicalis
1896,FBgn0019949,CDK9,drosophila_melanogaster
1896,WBGene00000410,CDK9,caenorhabditis_elegans
1896,ENSG00000136807,CDK9,homo_sapiens
1897,ENSMUSG00000018909,ARRB1,mus_musculus
1897,ENSXETG00000009605,ARRB1,xenopus_tropicalis
1897,FBgn0040206,ARRB1,drosophila_melanogaster
1897,WBGene00000195,ARRB1,caenorhabditis_elegans
1897,ENSG00000137486,ARRB1,homo_sapiens
1898,ENSMUSG00000028233,TGS1,mus_musculus
1898,ENSXETG00000005648,TGS1,xenopus_tropicalis
1898,FBgn0266195,TGS1,drosophila_melanogaster
1898,WBGene00011631,TGS1,caenorhabditis_elegans
1898,ENSG00000137574,TGS1,homo_sapiens
1899,ENSMUSG00000053110,YAP1,mus_musculus
1899,ENSXETG00000032689,YAP1,xenopus_tropicalis
1899,FBgn0034970,YAP1,drosophila_melanogaster
1899,ENSG00000137693,YAP1,homo_sapiens
1900,ENSMUSG00000032013,TRIM29,mus_musculus
1900,ENSXETG00000009248,TRIM29,xenopus_tropicalis
1900,ENSG00000137699,TRIM29,homo_sapiens
1902,ENSMUSG00000002881,NAB1,mus_musculus
1902,ENSXETG00000015250,NAB1,xenopus_tropicalis
1902,FBgn0259986,NAB1,drosophila_melanogaster
1902,WBGene00003107,NAB1,caenorhabditis_elegans
1902,ENSG00000138386,NAB1,homo_sapiens
1903,ENSMUSG00000041777,CIR1,mus_musculus
1903,ENSXETG00000008492,CIR1,xenopus_tropicalis
1903,FBgn0036827,CIR1,drosophila_melanogaster
1903,WBGene00018892,CIR1,caenorhabditis_elegans
1903,ENSG00000138433,CIR1,homo_sapiens
1904,ENSMUSG00000000568,HNRNPD,mus_musculus
1904,ENSXETG00000012569,HNRNPD,xenopus_tropicalis
1904,FBgn0263396,HNRNPD,drosophila_melanogaster
1904,ENSG00000138668,HNRNPD,homo_sapiens
1905,ENSMUSG00000041147,BRCA2,mus_musculus
1905,ENSXETG00000017011,BRCA2,xenopus_tropicalis
1905,ENSG00000139618,BRCA2,homo_sapiens
1906,ENSMUSG00000022105,RB1,mus_musculus
1906,FBgn0015799,RB1,drosophila_melanogaster
1906,WBGene00003020,RB1,caenorhabditis_elegans
1906,ENSG00000139687,RB1,homo_sapiens
1907,ENSMUSG00000033543,GTF2A2,mus_musculus
1907,ENSXETG00000026944,GTF2A2,xenopus_tropicalis
1907,FBgn0013347,GTF2A2,drosophila_melanogaster
1907,WBGene00013736,GTF2A2,caenorhabditis_elegans
1907,ENSG00000140307,GTF2A2,homo_sapiens
1908,ENSMUSG00000005886,NCOA2,mus_musculus
1908,ENSXETG00000015926,NCOA2,xenopus_tropicalis
1908,ENSG00000140396,NCOA2,homo_sapiens
1909,ENSMUSG00000036986,PML,mus_musculus
1909,ENSG00000140464,PML,homo_sapiens
1910,ENSMUSG00000108631,TGFB1I1,mus_musculus
1910,ENSXETG00000018791,TGFB1I1,xenopus_tropicalis
1910,FBgn0041789,TGFB1I1,drosophila_melanogaster
1910,WBGene00016197,TGFB1I1,caenorhabditis_elegans
1910,ENSG00000140682,TGFB1I1,homo_sapiens
1911,ENSMUSG00000020542,MYOCD,mus_musculus
1911,ENSXETG00000011035,MYOCD,xenopus_tropicalis
1911,FBgn0052296,MYOCD,drosophila_melanogaster
1911,ENSG00000141052,MYOCD,homo_sapiens
1912,ENSMUSG00000037573,TOB1,mus_musculus
1912,FBgn0028397,TOB1,drosophila_melanogaster
1912,ENSG00000141232,TOB1,homo_sapiens
1913,ENSMUSG00000054321,TAF4B,mus_musculus
1913,ENSXETG00000032722,TAF4B,xenopus_tropicalis
1913,FBgn0010280,TAF4B,drosophila_melanogaster
1913,WBGene00006385,TAF4B,caenorhabditis_elegans
1913,ENSG00000141384,TAF4B,homo_sapiens
1914,ENSMUSG00000062312,ERBB2,mus_musculus
1914,ENSXETG00000015145,ERBB2,xenopus_tropicalis
1914,FBgn0003731,ERBB2,drosophila_melanogaster
1914,ENSG00000141736,ERBB2,homo_sapiens
1915,ENSMUSG00000036459,WTIP,mus_musculus
1915,ENSXETG00000032866,WTIP,xenopus_tropicalis
1915,FBgn0030530,WTIP,drosophila_melanogaster
1915,ENSG00000142279,WTIP,homo_sapiens
1916,ENSMUSG00000028975,PEX14,mus_musculus
1916,ENSXETG00000006309,PEX14,xenopus_tropicalis
1916,FBgn0037020,PEX14,drosophila_melanogaster
1916,ENSG00000142655,PEX14,homo_sapiens
1917,ENSMUSG00000028840,ZNF593,mus_musculus
1917,ENSXETG00000009189,ZNF593,xenopus_tropicalis
1917,FBgn0029885,ZNF593,drosophila_melanogaster
1917,WBGene00013236,ZNF593,caenorhabditis_elegans
1917,ENSG00000142684,ZNF593,homo_sapiens
1918,ENSMUSG00000028549,ITGB3BP,mus_musculus
1918,ENSG00000142856,ITGB3BP,homo_sapiens
1919,ENSMUSG00000028191,BCL10,mus_musculus
1919,ENSXETG00000003096,BCL10,xenopus_tropicalis
1919,ENSG00000142867,BCL10,homo_sapiens
1920,ENSMUSG00000040713,CREG1,mus_musculus
1920,ENSXETG00000023010,CREG1,xenopus_tropicalis
1920,FBgn0025456,CREG1,drosophila_melanogaster
1920,ENSG00000143162,CREG1,homo_sapiens
1921,ENSMUSG00000053483,USP21,mus_musculus
1921,ENSXETG00000017669,USP21,xenopus_tropicalis
1921,FBgn0031187,USP21,drosophila_melanogaster
1921,WBGene00008441,USP21,caenorhabditis_elegans
1921,ENSG00000143258,USP21,homo_sapiens
1922,ENSXETG00000018516,HDGF,xenopus_tropicalis
1922,FBgn0039743,HDGF,drosophila_melanogaster
1922,WBGene00015501,HDGF,caenorhabditis_elegans
1922,ENSG00000143321,HDGF,homo_sapiens
1923,ENSMUSG00000072258,TAF1A,mus_musculus
1923,ENSXETG00000015037,TAF1A,xenopus_tropicalis
1923,ENSG00000143498,TAF1A,homo_sapiens
1924,ENSMUSG00000001016,ILF2,mus_musculus
1924,ENSXETG00000014290,ILF2,xenopus_tropicalis
1924,FBgn0038046,ILF2,drosophila_melanogaster
1924,WBGene00011253,ILF2,caenorhabditis_elegans
1924,ENSG00000143621,ILF2,homo_sapiens
1925,ENSMUSG00000030315,VGLL4,mus_musculus
1925,ENSXETG00000007712,VGLL4,xenopus_tropicalis
1925,ENSG00000144560,VGLL4,homo_sapiens
1926,ENSMUSG00000025239,LIMD1,mus_musculus
1926,ENSXETG00000031781,LIMD1,xenopus_tropicalis
1926,FBgn0030530,LIMD1,drosophila_melanogaster
1926,ENSG00000144791,LIMD1,homo_sapiens
1927,ENSMUSG00000035356,NFKBIZ,mus_musculus
1927,ENSXETG00000032514,NFKBIZ,xenopus_tropicalis
1927,WBGene00007877,NFKBIZ,caenorhabditis_elegans
1927,ENSG00000144802,NFKBIZ,homo_sapiens
1928,ENSMUSG00000027715,CCNA2,mus_musculus
1928,ENSXETG00000001016,CCNA2,xenopus_tropicalis
1928,FBgn0000404,CCNA2,drosophila_melanogaster
1928,ENSG00000145386,CCNA2,homo_sapiens
1929,ENSMUSG00000037111,SETD7,mus_musculus
1929,ENSXETG00000016939,SETD7,xenopus_tropicalis
1929,ENSG00000145391,SETD7,homo_sapiens
1930,ENSMUSG00000003992,SSBP2,mus_musculus
1930,ENSXETG00000027809,SSBP2,xenopus_tropicalis
1930,FBgn0011481,SSBP2,drosophila_melanogaster
1930,WBGene00012990,SSBP2,caenorhabditis_elegans
1930,ENSG00000145687,SSBP2,homo_sapiens
1931,ENSMUSG00000049658,BDP1,mus_musculus
1931,FBgn0032512,BDP1,drosophila_melanogaster
1931,WBGene00015091,BDP1,caenorhabditis_elegans
1931,ENSG00000145734,BDP1,homo_sapiens
1932,ENSMUSG00000021660,BTF3,mus_musculus
1932,ENSXETG00000016819,BTF3,xenopus_tropicalis
1932,FBgn0000181,BTF3,drosophila_melanogaster
1932,WBGene00002045,BTF3,caenorhabditis_elegans
1932,ENSG00000145741,BTF3,homo_sapiens
1933,ENSMUSG00000036376,ABT1,mus_musculus
1933,ENSXETG00000005684,ABT1,xenopus_tropicalis
1933,FBgn0052708,ABT1,drosophila_melanogaster
1933,WBGene00019005,ABT1,caenorhabditis_elegans
1933,ENSG00000146109,ABT1,homo_sapiens
1934,ENSMUSG00000040128,PNRC1,mus_musculus
1934,ENSG00000146278,PNRC1,homo_sapiens
1935,ENSMUSG00000031311,NONO,mus_musculus
1935,ENSXETG00000020868,NONO,xenopus_tropicalis
1935,FBgn0015520,NONO,drosophila_melanogaster
1935,WBGene00017778,NONO,caenorhabditis_elegans
1935,ENSG00000147140,NONO,homo_sapiens
1936,ENSMUSG00000022255,MTDH,mus_musculus
1936,ENSG00000147649,MTDH,homo_sapiens
1937,ENSMUSG00000052406,REXO4,mus_musculus
1937,ENSXETG00000023096,REXO4,xenopus_tropicalis
1937,FBgn0036405,REXO4,drosophila_melanogaster
1937,WBGene00012465,REXO4,caenorhabditis_elegans
1937,ENSG00000148300,REXO4,homo_sapiens
1938,ENSMUSG00000075000,NRBF2,mus_musculus
1938,ENSXETG00000007693,NRBF2,xenopus_tropicalis
1938,ENSG00000148572,NRBF2,homo_sapiens
1939,ENSMUSG00000024803,ANKRD1,mus_musculus
1939,ENSXETG00000021783,ANKRD1,xenopus_tropicalis
1939,WBGene00185078,ANKRD1,caenorhabditis_elegans
1939,ENSG00000148677,ANKRD1,homo_sapiens
1940,ENSMUSG00000055491,PPRC1,mus_musculus
1940,ENSXETG00000001712,PPRC1,xenopus_tropicalis
1940,FBgn0037248,PPRC1,drosophila_melanogaster
1940,ENSG00000148840,PPRC1,homo_sapiens
1941,ENSMUSG00000033054,NPAT,mus_musculus
1941,ENSXETG00000014476,NPAT,xenopus_tropicalis
1941,ENSG00000149308,NPAT,homo_sapiens
1942,ENSMUSG00000026563,TADA1,mus_musculus
1942,ENSXETG00000000526,TADA1,xenopus_tropicalis
1942,FBgn0051865,TADA1,drosophila_melanogaster
1942,ENSG00000152382,TADA1,homo_sapiens
1943,ENSMUSG00000021690,JMY,mus_musculus
1943,ENSXETG00000000520,JMY,xenopus_tropicalis
1943,ENSG00000152409,JMY,homo_sapiens
1944,ENSMUSG00000030291,MED21,mus_musculus
1944,ENSXETG00000003233,MED21,xenopus_tropicalis
1944,FBgn0040020,MED21,drosophila_melanogaster
1944,WBGene00007704,MED21,caenorhabditis_elegans
1944,ENSG00000152944,MED21,homo_sapiens
1945,ENSMUSG00000045969,ING1,mus_musculus
1945,ENSXETG00000008212,ING1,xenopus_tropicalis
1945,FBgn0038546,ING1,drosophila_melanogaster
1945,ENSG00000153487,ING1,homo_sapiens
1946,ENSMUSG00000063568,JAZF1,mus_musculus
1946,ENSXETG00000000754,JAZF1,xenopus_tropicalis
1946,FBgn0039831,JAZF1,drosophila_melanogaster
1946,ENSG00000153814,JAZF1,homo_sapiens
1947,ENSMUSG00000009900,WNT3A,mus_musculus
1947,ENSXETG00000025910,WNT3A,xenopus_tropicalis
1947,ENSG00000154342,WNT3A,homo_sapiens
1948,ENSMUSG00000020455,TRIM11,mus_musculus
1948,ENSXETG00000007266,TRIM11,xenopus_tropicalis
1948,ENSG00000154370,TRIM11,homo_sapiens
1949,ENSMUSG00000025159,MMS19,mus_musculus
1949,ENSXETG00000003439,MMS19,xenopus_tropicalis
1949,FBgn0037301,MMS19,drosophila_melanogaster
1949,WBGene00016060,MMS19,caenorhabditis_elegans
1949,ENSG00000155229,MMS19,homo_sapiens
1950,ENSMUSG00000033871,PPARGC1B,mus_musculus
1950,ENSXETG00000012711,PPARGC1B,xenopus_tropicalis
1950,FBgn0037248,PPARGC1B,drosophila_melanogaster
1950,ENSG00000155846,PPARGC1B,homo_sapiens
1951,ENSMUSG00000020397,MED7,mus_musculus
1951,ENSXETG00000001505,MED7,xenopus_tropicalis
1951,FBgn0051390,MED7,drosophila_melanogaster
1951,WBGene00002324,MED7,caenorhabditis_elegans
1951,ENSG00000155868,MED7,homo_sapiens
1952,ENSMUSG00000034813,GRIP1,mus_musculus
1952,ENSXETG00000007324,GRIP1,xenopus_tropicalis
1952,FBgn0029830,GRIP1,drosophila_melanogaster
1952,ENSG00000155974,GRIP1,homo_sapiens
1953,ENSMUSG00000025616,USP16,mus_musculus
1953,ENSXETG00000020255,USP16,xenopus_tropicalis
1953,FBgn0029763,USP16,drosophila_melanogaster
1953,ENSG00000156256,USP16,homo_sapiens
1954,ENSMUSG00000025050,PCGF6,mus_musculus
1954,ENSXETG00000009480,PCGF6,xenopus_tropicalis
1954,ENSG00000156374,PCGF6,homo_sapiens
1955,ENSMUSG00000001632,BRPF1,mus_musculus
1955,ENSXETG00000023658,BRPF1,xenopus_tropicalis
1955,FBgn0033155,BRPF1,drosophila_melanogaster
1955,ENSG00000156983,BRPF1,homo_sapiens
1956,ENSMUSG00000031586,RBPMS,mus_musculus
1956,ENSXETG00000011290,RBPMS,xenopus_tropicalis
1956,FBgn0263995,RBPMS,drosophila_melanogaster
1956,WBGene00003172,RBPMS,caenorhabditis_elegans
1956,ENSG00000157110,RBPMS,homo_sapiens
1957,ENSMUSG00000061887,SSBP3,mus_musculus
1957,ENSXETG00000019994,SSBP3,xenopus_tropicalis
1957,FBgn0011481,SSBP3,drosophila_melanogaster
1957,WBGene00012990,SSBP3,caenorhabditis_elegans
1957,ENSG00000157216,SSBP3,homo_sapiens
1958,ENSMUSG00000032217,RNF111,mus_musculus
1958,ENSXETG00000010842,RNF111,xenopus_tropicalis
1958,FBgn0037944,RNF111,drosophila_melanogaster
1958,WBGene00012194,RNF111,caenorhabditis_elegans
1958,ENSG00000157450,RNF111,homo_sapiens
1959,ENSMUSG00000029050,SKI,mus_musculus
1959,ENSXETG00000015978,SKI,xenopus_tropicalis
1959,ENSG00000157933,SKI,homo_sapiens
1960,ENSMUSG00000022945,CHAF1B,mus_musculus
1960,ENSXETG00000013014,CHAF1B,xenopus_tropicalis
1960,FBgn0033526,CHAF1B,drosophila_melanogaster
1960,WBGene00022141,CHAF1B,caenorhabditis_elegans
1960,ENSG00000159259,CHAF1B,homo_sapiens
1961,ENSMUSG00000037373,CTBP1,mus_musculus
1961,ENSXETG00000021047,CTBP1,xenopus_tropicalis
1961,FBgn0020496,CTBP1,drosophila_melanogaster
1961,WBGene00006424,CTBP1,caenorhabditis_elegans
1961,ENSG00000159692,CTBP1,homo_sapiens
1962,ENSMUSG00000058230,ARHGAP35,mus_musculus
1962,ENSXETG00000018284,ARHGAP35,xenopus_tropicalis
1962,FBgn0026375,ARHGAP35,drosophila_melanogaster
1962,WBGene00010374,ARHGAP35,caenorhabditis_elegans
1962,ENSG00000160007,ARHGAP35,homo_sapiens
1963,ENSMUSG00000020230,PRMT2,mus_musculus
1963,ENSXETG00000031494,PRMT2,xenopus_tropicalis
1963,FBgn0032329,PRMT2,drosophila_melanogaster
1963,ENSG00000160310,PRMT2,homo_sapiens
1964,ENSMUSG00000026799,MED27,mus_musculus
1964,ENSXETG00000001486,MED27,xenopus_tropicalis
1964,FBgn0037359,MED27,drosophila_melanogaster
1964,ENSG00000160563,MED27,homo_sapiens
1965,ENSMUSG00000071054,SAFB,mus_musculus
1965,ENSXETG00000008755,SAFB,xenopus_tropicalis
1965,FBgn0039229,SAFB,drosophila_melanogaster
1965,ENSG00000160633,SAFB,homo_sapiens
1966,ENSMUSG00000028066,PMF1,mus_musculus
1966,ENSXETG00000030207,PMF1,xenopus_tropicalis
1966,ENSG00000160783,PMF1,homo_sapiens
1967,ENSMUSG00000059323,TONSL,mus_musculus
1967,ENSXETG00000020475,TONSL,xenopus_tropicalis
1967,FBgn0035812,TONSL,drosophila_melanogaster
1967,ENSG00000160949,TONSL,homo_sapiens
1968,ENSMUSG00000050567,MAML1,mus_musculus
1968,ENSXETG00000011243,MAML1,xenopus_tropicalis
1968,ENSG00000161021,MAML1,homo_sapiens
1969,ENSMUSG00000034120,SRSF2,mus_musculus
1969,ENSXETG00000025271,SRSF2,xenopus_tropicalis
1969,FBgn0265298,SRSF2,drosophila_melanogaster
1969,ENSG00000161547,SRSF2,homo_sapiens
1970,ENSMUSG00000003680,TAF6L,mus_musculus
1970,ENSXETG00000010304,TAF6L,xenopus_tropicalis
1970,FBgn0014342,TAF6L,drosophila_melanogaster
1970,WBGene00006387,TAF6L,caenorhabditis_elegans
1970,ENSG00000162227,TAF6L,homo_sapiens
1971,ENSMUSG00000036856,WNT4,mus_musculus
1971,ENSXETG00000004742,WNT4,xenopus_tropicalis
1971,WBGene00000857,WNT4,caenorhabditis_elegans
1971,ENSG00000162552,WNT4,homo_sapiens
1972,ENSMUSG00000024382,ERCC3,mus_musculus
1972,ENSXETG00000033646,ERCC3,xenopus_tropicalis
1972,FBgn0001179,ERCC3,drosophila_melanogaster
1972,WBGene00013441,ERCC3,caenorhabditis_elegans
1972,ENSG00000163161,ERCC3,homo_sapiens
1973,ENSMUSG00000042613,PBXIP1,mus_musculus
1973,ENSXETG00000031731,PBXIP1,xenopus_tropicalis
1973,ENSG00000163346,PBXIP1,homo_sapiens
1974,ENSMUSG00000008730,HIPK1,mus_musculus
1974,ENSXETG00000001698,HIPK1,xenopus_tropicalis
