index,ensembl_id,human_name,gene_name,species,isoforms,paralogues,motifs,complexity,iso_log2,par_log2,mot_log2,complexity_norm
367,ENSXETG00000021978,HOXB5,hoxb5,xenopus_tropicalis,1,14,1,16,0,3.8,0,3.8
367,WBGene00003024,HOXB5,lin-39,caenorhabditis_elegans,2,1,2,5,1,0,1,2
369,ENSG00000120094,HOXB1,HOXB1,homo_sapiens,2,20,1,23,1,4.3,0,5.3
369,ENSMUSG00000018973,HOXB1,Hoxb1,mus_musculus,1,20,1,22,0,4.3,0,4.3
369,ENSXETG00000021964,HOXB1,hoxb1,xenopus_tropicalis,1,22,1,24,0,4.5,0,4.5
369,FBgn0002522,HOXB1,lab,drosophila_melanogaster,2,11,2,15,1,3.5,1,5.5
369,WBGene00000437,HOXB1,ceh-13,caenorhabditis_elegans,1,6,1,8,0,2.6,0,2.6
372,ENSG00000120690,ELF1,ELF1,homo_sapiens,5,12,4,21,2.3,3.6,2,7.9
372,ENSMUSG00000036461,ELF1,Elf1,mus_musculus,2,11,2,15,1,3.5,1,5.5
372,ENSXETG00000018893,ELF1,elf1,xenopus_tropicalis,1,10,1,12,0,3.3,0,3.3
372,FBgn0000567,ELF1,Eip74EF,drosophila_melanogaster,5,3,5,13,2.3,1.6,2.3,6.2
372,WBGene00016029,ELF1,elf-1,caenorhabditis_elegans,4,8,4,16,2,3,2,7
373,ENSG00000120693,SMAD9,SMAD9,homo_sapiens,3,8,6,17,1.6,3,2.6,7.2
373,ENSMUSG00000027796,SMAD9,Smad9,mus_musculus,1,8,2,11,0,3,1,4
373,ENSXETG00000001820,SMAD9,smad9,xenopus_tropicalis,1,10,2,13,0,3.3,1,4.3
373,FBgn0011648,SMAD9,Mad,drosophila_melanogaster,2,4,4,10,1,2,2,5
373,WBGene00004856,SMAD9,sma-2,caenorhabditis_elegans,1,0,2,3,0,0,1,1
374,ENSG00000120738,EGR1,EGR1,homo_sapiens,1,5,3,9,0,2.3,1.6,3.9
374,ENSMUSG00000038418,EGR1,Egr1,mus_musculus,2,5,6,13,1,2.3,2.6,5.9
374,ENSXETG00000006697,EGR1,egr1,xenopus_tropicalis,2,5,9,16,1,2.3,3.2,6.5
374,FBgn0003499,EGR1,sr,drosophila_melanogaster,5,2,12,19,2.3,1,3.6,6.9
374,WBGene00043705,EGR1,egrh-2,caenorhabditis_elegans,4,5,12,21,2,2.3,3.6,7.9
376,ENSG00000120798,NR2C1,NR2C1,homo_sapiens,6,12,4,22,2.6,3.6,2,8.2
376,ENSMUSG00000005897,NR2C1,Nr2c1,mus_musculus,3,12,3,18,1.6,3.6,1.6,6.8
376,ENSXETG00000023840,NR2C1,nr2c1,xenopus_tropicalis,1,14,1,16,0,3.8,0,3.8
376,FBgn0015239,NR2C1,Hr78,drosophila_melanogaster,6,6,6,18,2.6,2.6,2.6,7.8
376,WBGene00022423,NR2C1,nhr-41,caenorhabditis_elegans,7,4,6,18,2.8,2,2.6,7.4
377,ENSG00000120837,NFYB,NFYB,homo_sapiens,3,2,0,5,1.6,1,0,2.6
377,ENSMUSG00000020248,NFYB,Nfyb,mus_musculus,2,2,0,4,1,1,0,2
377,ENSXETG00000019656,NFYB,nfyb,xenopus_tropicalis,1,1,0,2,0,0,0,0
377,FBgn0032816,NFYB,Nf-YB,drosophila_melanogaster,2,2,0,4,1,1,0,2
377,WBGene00021132,NFYB,nfyb-1,caenorhabditis_elegans,1,1,0,2,0,0,0,0
378,ENSG00000121068,TBX2,TBX2,homo_sapiens,1,13,1,15,0,3.7,0,3.7
378,ENSMUSG00000000093,TBX2,Tbx2,mus_musculus,1,13,1,15,0,3.7,0,3.7
378,ENSXETG00000020557,TBX2,tbx2,xenopus_tropicalis,1,12,1,14,0,3.6,0,3.6
378,FBgn0000179,TBX2,bi,drosophila_melanogaster,7,8,7,22,2.8,3,2.8,8.6
378,WBGene00006543,TBX2,tbx-2,caenorhabditis_elegans,1,4,1,6,0,2,0,2
384,ENSG00000121454,LHX4,LHX4,homo_sapiens,1,12,3,16,0,3.6,1.6,5.2
384,ENSMUSG00000026468,LHX4,Lhx4,mus_musculus,2,12,5,19,1,3.6,2.3,6.9
384,ENSXETG00000034077,LHX4,LHX4,xenopus_tropicalis,1,13,3,17,0,3.7,1.6,5.3
384,FBgn0002023,LHX4,Lim3,drosophila_melanogaster,7,7,21,35,2.8,2.8,4.4,10
384,WBGene00000438,LHX4,ceh-14,caenorhabditis_elegans,1,7,3,11,0,2.8,1.6,4.4
389,ENSG00000122180,MYOG,MYOG,homo_sapiens,1,4,1,6,0,2,0,2
389,ENSMUSG00000026459,MYOG,Myog,mus_musculus,1,4,1,6,0,2,0,2
389,ENSXETG00000001704,MYOG,myog,xenopus_tropicalis,1,4,2,7,0,2,1,3
389,FBgn0002922,MYOG,nau,drosophila_melanogaster,2,1,2,5,1,0,1,2
389,WBGene00001948,MYOG,hlh-1,caenorhabditis_elegans,3,1,3,7,1.6,0,1.6,3.2
393,ENSG00000122691,TWIST1,TWIST1,homo_sapiens,1,11,1,13,0,3.5,0,3.5
393,ENSMUSG00000035799,TWIST1,Twist1,mus_musculus,1,11,1,13,0,3.5,0,3.5
393,ENSXETG00000010663,TWIST1,twist2,xenopus_tropicalis,1,11,1,13,0,3.5,0,3.5
393,FBgn0003900,TWIST1,twi,drosophila_melanogaster,3,5,3,11,1.6,2.3,1.6,5.5
393,WBGene00001953,TWIST1,hlh-8,caenorhabditis_elegans,1,2,1,4,0,1,0,1
394,ENSG00000122859,NEUROG3,NEUROG3,homo_sapiens,1,10,1,12,0,3.3,0,3.3
394,ENSMUSG00000044312,NEUROG3,Neurog3,mus_musculus,1,10,1,12,0,3.3,0,3.3
394,ENSXETG00000026423,NEUROG3,neurog3,xenopus_tropicalis,1,9,1,11,0,3.2,0,3.2
394,FBgn0015550,NEUROG3,tap,drosophila_melanogaster,1,5,1,7,0,2.3,0,2.3
394,WBGene00003595,NEUROG3,ngn-1,caenorhabditis_elegans,1,3,1,5,0,1.6,0,1.6
395,ENSG00000122877,EGR2,EGR2,homo_sapiens,3,5,9,17,1.6,2.3,3.2,7.1
395,ENSMUSG00000037868,EGR2,Egr2,mus_musculus,7,5,9,21,2.8,2.3,3.2,8.3
395,ENSXETG00000014066,EGR2,egr2,xenopus_tropicalis,1,5,4,10,0,2.3,2,4.3
395,FBgn0003499,EGR2,sr,drosophila_melanogaster,5,2,12,19,2.3,1,3.6,6.9
395,WBGene00043705,EGR2,egrh-2,caenorhabditis_elegans,4,5,12,21,2,2.3,3.6,7.9
397,ENSG00000123268,ATF1,ATF1,homo_sapiens,3,3,4,10,1.6,1.6,2,5.2
397,ENSMUSG00000023027,ATF1,Atf1,mus_musculus,6,3,4,13,2.6,1.6,2,6.2
397,ENSXETG00000007299,ATF1,atf1,xenopus_tropicalis,2,2,4,8,1,1,2,4
397,FBgn0265784,ATF1,CrebB,drosophila_melanogaster,8,1,15,24,3,0,3.9,6.9
397,WBGene00000793,ATF1,crh-1,caenorhabditis_elegans,7,1,12,20,2.8,0,3.6,6.4
398,ENSG00000123307,NEUROD4,NEUROD4,homo_sapiens,1,10,1,12,0,3.3,0,3.3
398,ENSMUSG00000048015,NEUROD4,Neurod4,mus_musculus,1,10,1,12,0,3.3,0,3.3
398,ENSXETG00000004295,NEUROD4,neurod4,xenopus_tropicalis,2,9,2,13,1,3.2,1,5.2
398,WBGene00000561,NEUROD4,cnd-1,caenorhabditis_elegans,1,3,1,5,0,1.6,0,1.6
399,ENSG00000123358,NR4A1,NR4A1,homo_sapiens,13,14,8,35,3.7,3.8,3,10.5
399,ENSMUSG00000023034,NR4A1,Nr4a1,mus_musculus,1,15,1,17,0,3.9,0,3.9
399,ENSXETG00000000579,NR4A1,nr4a1,xenopus_tropicalis,2,14,2,18,1,3.8,1,5.8
399,FBgn0014859,NR4A1,Hr38,drosophila_melanogaster,2,2,2,6,1,1,1,3
399,WBGene00003605,NR4A1,nhr-6,caenorhabditis_elegans,3,1,3,7,1.6,0,1.6,3.2
406,ENSG00000123636,BAZ2B,BAZ2B,homo_sapiens,8,8,11,27,3,3,3.5,9.5
406,ENSMUSG00000026987,BAZ2B,Baz2b,mus_musculus,4,8,9,21,2,3,3.2,8.2
406,ENSXETG00000007584,BAZ2B,baz2b,xenopus_tropicalis,2,8,10,20,1,3,3.3,7.3
406,FBgn0033636,BAZ2B,tou,drosophila_melanogaster,5,5,21,31,2.3,2.3,4.4,9
406,WBGene00001470,BAZ2B,flt-1,caenorhabditis_elegans,1,4,4,9,0,2,2,4
408,ENSG00000123933,MXD4,MXD4,homo_sapiens,1,4,1,6,0,2,0,2
408,ENSMUSG00000037235,MXD4,Mxd4,mus_musculus,2,4,2,8,1,2,1,4
408,ENSXETG00000020483,MXD4,mxd4,xenopus_tropicalis,1,4,1,6,0,2,0,2
408,WBGene00003163,MXD4,mdl-1,caenorhabditis_elegans,1,1,1,3,0,0,0,0
409,ENSG00000124092,CTCFL,CTCFL,homo_sapiens,16,5,146,167,4,2.3,7.2,13.5
409,ENSMUSG00000070495,CTCFL,Ctcfl,mus_musculus,2,5,22,29,1,2.3,4.5,7.8
409,FBgn0035769,CTCFL,CTCF,drosophila_melanogaster,1,3,11,15,0,1.6,3.5,5
409,WBGene00009553,CTCFL,F39B2.1,caenorhabditis_elegans,1,1,5,7,0,0,2.3,2.3
410,ENSG00000124191,TOX2,TOX2,homo_sapiens,5,5,4,14,2.3,2.3,2,6.6
410,ENSMUSG00000074607,TOX2,Tox2,mus_musculus,5,5,3,13,2.3,2.3,1.6,6.2
410,ENSXETG00000021435,TOX2,tox2,xenopus_tropicalis,2,5,1,8,1,2.3,0,3.3
410,FBgn0035238,TOX2,CG12104,drosophila_melanogaster,3,6,3,12,1.6,2.6,1.6,5.8
410,WBGene00009827,TOX2,hmg-6,caenorhabditis_elegans,1,4,1,6,0,2,0,2
411,ENSG00000124203,ZNF831,ZNF831,homo_sapiens,1,4,2,7,0,2,1,3
411,ENSMUSG00000050600,ZNF831,Zfp831,mus_musculus,1,4,2,7,0,2,1,3
411,FBgn0003396,ZNF831,shn,drosophila_melanogaster,6,1,42,49,2.6,0,5.4,8
411,WBGene00004862,ZNF831,sma-9,caenorhabditis_elegans,14,1,51,71,3.8,0,5.7,9.5
413,ENSG00000124232,RBPJL,RBPJL,homo_sapiens,4,2,0,6,2,1,0,3
413,ENSMUSG00000017007,RBPJL,Rbpjl,mus_musculus,1,2,0,3,0,1,0,1
413,WBGene00002245,RBPJL,lag-1,caenorhabditis_elegans,4,1,0,5,2,0,0,2
417,ENSG00000124496,TRERF1,TRERF1,homo_sapiens,5,3,24,32,2.3,1.6,4.6,8.5
417,ENSXETG00000000198,TRERF1,trerf1,xenopus_tropicalis,1,2,5,8,0,1,2.3,3.3
417,FBgn0037698,TRERF1,CG16779,drosophila_melanogaster,5,1,37,43,2.3,0,5.2,7.5
417,WBGene00010012,TRERF1,saeg-1,caenorhabditis_elegans,4,1,12,17,2,0,3.6,5.6
418,ENSG00000124613,ZNF391,ZNF391,homo_sapiens,2,9,10,21,1,3.2,3.3,7.5
418,ENSXETG00000011203,ZNF391,0,xenopus_tropicalis,1,4,9,14,0,2,3.2,5.2
418,FBgn0000286,ZNF391,Cf2,drosophila_melanogaster,5,3,26,34,2.3,1.6,4.7,8.6
418,WBGene00000483,ZNF391,che-1,caenorhabditis_elegans,2,1,8,11,1,0,3,4
419,ENSG00000124664,SPDEF,SPDEF,homo_sapiens,2,12,4,18,1,3.6,2,6.6
419,ENSMUSG00000024215,SPDEF,Spdef,mus_musculus,4,11,6,21,2,3.5,2.6,8
419,ENSXETG00000034149,SPDEF,spdef,xenopus_tropicalis,1,10,1,12,0,3.3,0,3.3
419,FBgn0005659,SPDEF,Ets98B,drosophila_melanogaster,2,3,4,9,1,1.6,2,4.6
419,WBGene00017687,SPDEF,ets-4,caenorhabditis_elegans,2,8,4,14,1,3,2,6
420,ENSG00000124766,SOX4,SOX4,homo_sapiens,1,17,1,19,0,4.1,0,4.1
420,ENSMUSG00000076431,SOX4,Sox4,mus_musculus,1,16,1,2,0,4,0,4
420,ENSXETG00000024011,SOX4,sox12,xenopus_tropicalis,1,14,1,16,0,3.8,0,3.8
420,FBgn0005612,SOX4,Sox14,drosophila_melanogaster,3,7,3,13,1.6,2.8,1.6,6
420,WBGene00004771,SOX4,sem-2,caenorhabditis_elegans,2,3,2,7,1,1.6,1,3.6
421,ENSG00000124782,RREB1,RREB1,homo_sapiens,9,5,74,88,3.2,2.3,6.2,11.7
421,ENSMUSG00000039087,RREB1,Rreb1,mus_musculus,9,5,65,79,3.2,2.3,6,11.5
421,ENSXETG00000015435,RREB1,rreb1,xenopus_tropicalis,1,4,14,19,0,2,3.8,5.8
421,FBgn0003053,RREB1,peb,drosophila_melanogaster,2,3,20,22,1,1.6,4.3,6.9
421,WBGene00009553,RREB1,F39B2.1,caenorhabditis_elegans,1,1,5,7,0,0,2.3,2.3
422,ENSG00000124813,RUNX2,RUNX2,homo_sapiens,7,3,7,17,2.8,1.6,2.8,7.2
422,ENSMUSG00000039153,RUNX2,Runx2,mus_musculus,9,3,9,21,3.2,1.6,3.2,7.9
422,ENSXETG00000001397,RUNX2,runx2,xenopus_tropicalis,2,3,2,7,1,1.6,1,3.6
422,FBgn0003300,RUNX2,run,drosophila_melanogaster,3,4,3,10,1.6,2,1.6,5.2
422,WBGene00004393,RUNX2,rnt-1,caenorhabditis_elegans,1,1,1,3,0,0,0,0
424,ENSG00000124920,MYRF,MYRF,homo_sapiens,3,2,5,10,1.6,1,2.3,4.9
424,ENSMUSG00000036098,MYRF,Myrf,mus_musculus,4,2,7,13,2,1,2.8,5.8
424,ENSXETG00000006702,MYRF,myrf,xenopus_tropicalis,1,2,0,3,0,1,0,1
424,FBgn0034985,MYRF,CG3328,drosophila_melanogaster,3,1,3,7,1.6,0,1.6,3.2
424,WBGene00004134,MYRF,pqn-47,caenorhabditis_elegans,1,2,1,4,0,1,0,1
425,ENSG00000125285,SOX21,SOX21,homo_sapiens,1,17,1,19,0,4.1,0,4.1
425,ENSMUSG00000061517,SOX21,Sox21,mus_musculus,1,16,1,18,0,4,0,4
425,ENSXETG00000010955,SOX21,sox21,xenopus_tropicalis,1,14,2,17,0,3.8,1,4.8
425,FBgn0000411,SOX21,D,drosophila_melanogaster,4,7,4,15,2,2.8,2,6.8
425,WBGene00004950,SOX21,sox-3,caenorhabditis_elegans,1,3,1,5,0,1.6,0,1.6
429,ENSG00000125492,BARHL1,BARHL1,homo_sapiens,2,16,2,20,1,4,1,6
429,ENSMUSG00000026805,BARHL1,Barhl1,mus_musculus,3,16,3,22,1.6,4,1.6,7.2
429,ENSXETG00000006257,BARHL1,barhl1,xenopus_tropicalis,1,16,1,18,0,4,0,4
429,FBgn0011758,BARHL1,B-H1,drosophila_melanogaster,2,11,1,14,1,3.5,0,4.5
429,WBGene00000451,BARHL1,ceh-30,caenorhabditis_elegans,1,4,1,6,0,2,0,2
431,ENSG00000125533,BHLHE23,BHLHE23,homo_sapiens,2,5,2,9,1,2.3,1,4.3
431,ENSMUSG00000045493,BHLHE23,Bhlhe23,mus_musculus,1,5,1,7,0,2.3,0,2.3
431,ENSXETG00000006104,BHLHE23,bhlhe23,xenopus_tropicalis,1,5,1,2,0,2.3,0,2.3
431,FBgn0032651,BHLHE23,Oli,drosophila_melanogaster,4,1,4,9,2,0,2,4
431,WBGene00013665,BHLHE23,hlh-32,caenorhabditis_elegans,1,4,1,6,0,2,0,2
432,ENSG00000125618,PAX8,PAX8,homo_sapiens,9,9,5,23,3.2,3.2,2.3,8.7
432,ENSMUSG00000026976,PAX8,Pax8,mus_musculus,5,9,5,19,2.3,3.2,2.3,7.8
432,ENSXETG00000001272,PAX8,pax8,xenopus_tropicalis,1,9,1,11,0,3.2,0,3.2
432,FBgn0005561,PAX8,sv,drosophila_melanogaster,7,10,7,24,2.8,3.3,2.8,8.9
432,WBGene00001204,PAX8,egl-38,caenorhabditis_elegans,1,7,1,9,0,2.8,0,2.8
434,ENSG00000125798,FOXA2,FOXA2,homo_sapiens,2,24,2,26,1,4.6,1,6.6
434,ENSMUSG00000037025,FOXA2,Foxa2,mus_musculus,3,19,2,25,1.6,4.2,1,6.8
434,ENSXETG00000026998,FOXA2,foxa2,xenopus_tropicalis,2,19,7,28,1,4.2,2.8,8.1
434,FBgn0000659,FOXA2,fkh,drosophila_melanogaster,5,6,5,16,2.3,2.6,2.3,7.2
434,WBGene00004013,FOXA2,pha-4,caenorhabditis_elegans,3,3,3,9,1.6,1.6,1.6,4.8
436,ENSG00000125813,PAX1,PAX1,homo_sapiens,3,9,3,15,1.6,3.2,1.6,6.3
436,ENSMUSG00000037034,PAX1,Pax1,mus_musculus,2,9,3,14,1,3.2,1.6,5.8
436,ENSXETG00000023497,PAX1,pax1,xenopus_tropicalis,1,9,1,11,0,3.2,0,3.2
436,FBgn0003129,PAX1,Poxm,drosophila_melanogaster,1,10,1,12,0,3.3,0,3.3
436,WBGene00003937,PAX1,pax-1,caenorhabditis_elegans,1,7,1,9,0,2.8,0,2.8
440,ENSG00000125850,OVOL2,OVOL2,homo_sapiens,1,3,4,8,0,1.6,2,3.6
440,ENSMUSG00000037279,OVOL2,Ovol2,mus_musculus,2,3,6,11,1,1.6,2.6,5.2
440,ENSXETG00000024897,OVOL2,ovol2,xenopus_tropicalis,1,3,3,7,0,1.6,1.6,3.2
440,FBgn0003028,OVOL2,ovo,drosophila_melanogaster,5,1,15,18,2.3,0,3.9,6.2
440,WBGene00003033,OVOL2,lin-48,caenorhabditis_elegans,1,1,3,5,0,0,1.6,1.6
443,ENSG00000125952,MAX,MAX,homo_sapiens,14,1,10,25,3.8,0,3.3,7.1
443,ENSMUSG00000059436,MAX,Max,mus_musculus,2,1,2,5,1,0,1,2
443,ENSXETG00000007650,MAX,max,xenopus_tropicalis,3,1,3,7,1.6,0,1.6,3.2
443,FBgn0017578,MAX,Max,drosophila_melanogaster,3,1,3,7,1.6,0,1.6,3.2
443,WBGene00003509,MAX,mxl-1,caenorhabditis_elegans,1,2,1,4,0,1,0,1
446,ENSG00000126012,KDM5C,KDM5C,homo_sapiens,5,5,20,26,2.3,2.3,4.3,9
446,ENSMUSG00000025332,KDM5C,Kdm5c,mus_musculus,5,5,12,22,2.3,2.3,3.6,8.2
446,ENSXETG00000007178,KDM5C,kdm5c,xenopus_tropicalis,1,5,4,10,0,2.3,2,4.3
446,WBGene00004319,KDM5C,rbr-2,caenorhabditis_elegans,2,1,8,11,1,0,3,4
448,ENSG00000126368,NR1D1,NR1D1,homo_sapiens,1,8,1,10,0,3,0,3
448,ENSMUSG00000020889,NR1D1,Nr1d1,mus_musculus,1,8,1,10,0,3,0,3
448,ENSXETG00000024397,NR1D1,nr1d1,xenopus_tropicalis,2,10,5,17,1,3.3,2.3,6.6
448,FBgn0000568,NR1D1,Eip75B,drosophila_melanogaster,7,8,6,21,2.8,3,2.6,8.4
448,WBGene00003675,NR1D1,nhr-85,caenorhabditis_elegans,2,10,1,11,1,3.3,0,4.3
450,ENSG00000126561,STAT5A,STAT5A,homo_sapiens,7,7,5,19,2.8,2.8,2.3,7.9
450,ENSMUSG00000004043,STAT5A,Stat5a,mus_musculus,5,7,3,15,2.3,2.8,1.6,6.7
450,ENSXETG00000000836,STAT5A,stat5b,xenopus_tropicalis,1,6,2,9,0,2.6,1,3.6
450,FBgn0016917,STAT5A,Stat92E,drosophila_melanogaster,11,1,11,23,3.5,0,3.5,6.9
450,WBGene00013111,STAT5A,sta-1,caenorhabditis_elegans,3,1,0,4,1.6,0,0,1.6
452,ENSG00000126733,DACH2,DACH2,homo_sapiens,6,2,0,8,2.6,1,0,3.6
452,ENSMUSG00000025592,DACH2,Dach2,mus_musculus,5,2,0,7,2.3,1,0,3.3
452,ENSXETG00000015905,DACH2,dach2,xenopus_tropicalis,2,2,0,4,1,1,0,2
452,FBgn0005677,DACH2,dac,drosophila_melanogaster,6,1,0,7,2.6,0,0,2.6
452,WBGene00000895,DACH2,dac-1,caenorhabditis_elegans,2,1,0,3,1,0,0,1
453,ENSG00000126746,ZNF384,ZNF384,homo_sapiens,12,4,35,51,3.6,2,5.1,10.7
453,ENSMUSG00000038346,ZNF384,Zfp384,mus_musculus,9,4,56,63,3.2,2,5.8,11
453,ENSXETG00000011532,ZNF384,znf384,xenopus_tropicalis,1,2,7,10,0,1,2.8,3.8
453,FBgn0010768,ZNF384,sqz,drosophila_melanogaster,1,4,5,10,0,2,2.3,4.3
453,WBGene00003015,ZNF384,lin-29,caenorhabditis_elegans,3,1,15,19,1.6,0,3.9,5.5
455,ENSG00000126778,SIX1,SIX1,homo_sapiens,2,6,1,9,1,2.6,0,3.6
455,ENSMUSG00000051367,SIX1,Six1,mus_musculus,1,6,1,8,0,2.6,0,2.6
455,ENSXETG00000016943,SIX1,six1,xenopus_tropicalis,1,5,1,7,0,2.3,0,2.3
455,FBgn0003460,SIX1,so,drosophila_melanogaster,1,3,1,5,0,1.6,0,1.6
455,WBGene00000454,SIX1,ceh-33,caenorhabditis_elegans,1,4,1,6,0,2,0,2
456,ENSG00000126804,ZBTB1,ZBTB1,homo_sapiens,5,16,9,30,2.3,4,3.2,9.5
456,ENSMUSG00000033454,ZBTB1,Zbtb1,mus_musculus,1,15,5,21,0,3.9,2.3,6.2
456,ENSXETG00000022532,ZBTB1,zbtb1,xenopus_tropicalis,1,17,5,23,0,4.1,2.3,6.4
456,WBGene00016154,ZBTB1,C27A12.2,caenorhabditis_elegans,1,1,5,7,0,0,2.3,2.3
458,ENSG00000127124,HIVEP3,HIVEP3,homo_sapiens,3,4,15,22,1.6,2,3.9,7.5
458,ENSMUSG00000028634,HIVEP3,Hivep3,mus_musculus,3,4,10,17,1.6,2,3.3,6.9
458,ENSXETG00000012923,HIVEP3,hivep3,xenopus_tropicalis,1,3,7,11,0,1.6,2.8,4.4
458,FBgn0003396,HIVEP3,shn,drosophila_melanogaster,6,1,42,49,2.6,0,5.4,8
458,WBGene00004862,HIVEP3,sma-9,caenorhabditis_elegans,14,1,51,71,3.8,0,5.7,9.5
459,ENSG00000127152,BCL11B,BCL11B,homo_sapiens,3,3,18,24,1.6,1.6,4.2,7.3
459,ENSMUSG00000048251,BCL11B,Bcl11b,mus_musculus,3,3,18,24,1.6,1.6,4.2,7.3
459,ENSXETG00000011434,BCL11B,bcl11b,xenopus_tropicalis,2,2,14,18,1,1,3.8,5.8
459,FBgn0029939,BCL11B,CG9650,drosophila_melanogaster,4,1,20,25,2,0,4.3,6.3
459,WBGene00017430,BCL11B,F13H6.1,caenorhabditis_elegans,3,1,9,13,1.6,0,3.2,4.8
460,ENSG00000127337,YEATS4,YEATS4,homo_sapiens,4,2,3,9,2,1,1.6,4.6
460,ENSMUSG00000020171,YEATS4,Yeats4,mus_musculus,1,2,1,4,0,1,0,1
460,ENSXETG00000026783,YEATS4,yeats4,xenopus_tropicalis,1,2,1,4,0,1,0,1
460,FBgn0031873,YEATS4,Gas41,drosophila_melanogaster,1,2,1,4,0,1,0,1
460,WBGene00001585,YEATS4,gfl-1,caenorhabditis_elegans,1,2,1,4,0,1,0,1
461,ENSG00000127528,KLF2,KLF2,homo_sapiens,2,12,3,17,1,3.6,1.6,6.2
461,ENSMUSG00000055148,KLF2,Klf2,mus_musculus,1,13,3,17,0,3.7,1.6,5.3
461,WBGene00018990,KLF2,klf-1,caenorhabditis_elegans,2,3,6,11,1,1.6,2.6,5.2
465,ENSG00000128573,FOXP2,FOXP2,homo_sapiens,18,14,11,43,4.2,3.8,3.5,11.4
465,ENSMUSG00000029563,FOXP2,Foxp2,mus_musculus,11,16,4,31,3.5,4,2,9.5
465,ENSXETG00000011560,FOXP2,foxp2,xenopus_tropicalis,2,14,4,20,1,3.8,2,6.8
465,WBGene00001439,FOXP2,fkh-7,caenorhabditis_elegans,14,5,12,31,3.8,2.3,3.6,9.7
467,ENSG00000128610,FEZF1,FEZF1,homo_sapiens,3,4,12,19,1.6,2,3.6,7.2
467,ENSMUSG00000029697,FEZF1,Fezf1,mus_musculus,1,4,6,11,0,2,2.6,4.6
467,ENSXETG00000022748,FEZF1,fezf1,xenopus_tropicalis,1,4,6,11,0,2,2.6,4.6
467,FBgn0031375,FEZF1,erm,drosophila_melanogaster,4,4,24,32,2,2,4.6,8.6
467,WBGene00012639,FEZF1,fezf-1,caenorhabditis_elegans,1,2,6,9,0,1,2.6,3.6
468,ENSG00000128645,HOXD1,HOXD1,homo_sapiens,1,20,1,22,0,4.3,0,4.3
468,ENSMUSG00000042448,HOXD1,Hoxd1,mus_musculus,1,20,1,22,0,4.3,0,4.3
468,ENSXETG00000001801,HOXD1,hoxd1,xenopus_tropicalis,1,22,1,24,0,4.5,0,4.5
468,FBgn0002522,HOXD1,lab,drosophila_melanogaster,2,11,2,15,1,3.5,1,5.5
468,WBGene00000437,HOXD1,ceh-13,caenorhabditis_elegans,1,6,1,8,0,2.6,0,2.6
476,ENSG00000129152,MYOD1,MYOD1,homo_sapiens,1,4,1,6,0,2,0,2
476,ENSMUSG00000009471,MYOD1,Myod1,mus_musculus,1,4,1,6,0,2,0,2
476,ENSXETG00000001320,MYOD1,myod1,xenopus_tropicalis,1,4,1,6,0,2,0,2
476,FBgn0002922,MYOD1,nau,drosophila_melanogaster,2,1,2,5,1,0,1,2
476,WBGene00001948,MYOD1,hlh-1,caenorhabditis_elegans,3,1,3,7,1.6,0,1.6,3.2
477,ENSG00000129173,E2F8,E2F8,homo_sapiens,4,2,0,6,2,1,0,3
477,ENSMUSG00000046179,E2F8,E2f8,mus_musculus,2,2,0,4,1,1,0,2
477,ENSXETG00000004436,E2F8,e2f8,xenopus_tropicalis,1,2,0,3,0,1,0,1
477,WBGene00009899,E2F8,efl-3,caenorhabditis_elegans,1,1,0,2,0,0,0,0
479,ENSG00000129514,FOXA1,FOXA1,homo_sapiens,1,24,1,26,0,4.6,0,4.6
479,ENSMUSG00000035451,FOXA1,Foxa1,mus_musculus,1,19,1,21,0,4.2,0,4.2
479,FBgn0000659,FOXA1,fkh,drosophila_melanogaster,5,6,5,16,2.3,2.6,2.3,7.2
479,WBGene00004013,FOXA1,pha-4,caenorhabditis_elegans,3,3,3,9,1.6,1.6,1.6,4.8
480,ENSG00000129535,NRL,NRL,homo_sapiens,6,7,5,18,2.6,2.8,2.3,7.7
480,ENSMUSG00000040632,NRL,Nrl,mus_musculus,3,7,3,13,1.6,2.8,1.6,6
480,ENSXETG00000022130,NRL,nrl,xenopus_tropicalis,2,7,2,11,1,2.8,1,4.8
480,FBgn0000964,NRL,tj,drosophila_melanogaster,2,2,0,4,1,1,0,2
480,WBGene00077521,NRL,maf-1,caenorhabditis_elegans,1,1,0,2,0,0,0,0
482,ENSG00000129911,KLF16,KLF16,homo_sapiens,3,15,8,26,1.6,3.9,3,8.5
482,ENSMUSG00000035397,KLF16,Klf16,mus_musculus,1,15,3,19,0,3.9,1.6,5.5
482,FBgn0043364,KLF16,cbt,drosophila_melanogaster,3,4,9,16,1.6,2,3.2,6.8
482,WBGene00012735,KLF16,sptf-3,caenorhabditis_elegans,1,2,3,6,0,1,1.6,2.6
484,ENSG00000130338,TULP4,TULP4,homo_sapiens,2,6,6,14,1,2.6,2.6,6.2
484,ENSMUSG00000034377,TULP4,Tulp4,mus_musculus,4,9,4,17,2,3.2,2,7.2
484,ENSXETG00000032878,TULP4,TULP4,xenopus_tropicalis,2,6,10,18,1,2.6,3.3,6.9
484,FBgn0039530,TULP4,Tusp,drosophila_melanogaster,4,3,12,19,2,1.6,3.6,7.2
484,WBGene00022139,TULP4,tub-2,caenorhabditis_elegans,2,3,2,7,1,1.6,1,3.6
